,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_teks,jumlah_kata,jumlah_char,rata_rata_kata,tweet_english,sentiment,sentiment_num
556,1.802e+18,Sat Jun 15 16:33:51 +0000 2024,0,@shuttlerush Bisa jadi itu salah satu alasan nya kak. Soalnya di x ini kan gampang trending. Akhir2 ini emg lagi rame bgt orang2 kritik pemerintah. Salah satunya masalah pajak sama tapera wkwkw Padahal kalo kinerja pemerintah ga merugikan rakyat pun rakyat ga bakal ngamuk dan mengkritik kan,1.80202e+18,,shuttlerush,in,Parallel Universe,0,1,0,https://x.com/bubblehaerin/status/1802016681545671109,1.73642e+18,bubblehaerin,shuttlerush salah alas kak x gampang trending emg ramai banget orang kritik perintah salah satu pajak tapera wkwkw kerja perintah rugi rakyat rakyat ngamuk kritik,25,162,6.48,shuttlerush wrong base sis x easy to trend really crowded with people criticizing the order one of the tapera taxes wkwkw work order loss people people angry criticism,negative,-1
557,1.80202e+18,Sat Jun 15 16:31:55 +0000 2024,0,ow pantes diincer ikut tapera juga,1.80202e+18,,,in,,0,1,0,https://x.com/hahafizha/status/1802016196767928776,84275716.0,hahafizha,ow diincer tapera,3,17,5.67,oh tapera is being targeted,negative,-1
558,1.80201e+18,Sat Jun 15 16:28:15 +0000 2024,0,@ebong_07 Halu anying sagala di larang. Ai tapera wajib tanpa syarat *eh hahahahahaahaha,1.80202e+18,,ebong_07,in,,0,0,0,https://x.com/ajatsupply/status/1802015274159448547,1.13458e+18,ajatsupply,ebong halu anying sagala larang ai tapera wajib syarat eh hahahahahaahaha,11,73,6.64,ebong halu anying sagala ban ai tapera is a mandatory requirement eh hahahahahaahaha,negative,-1
559,1.80201e+18,Sat Jun 15 16:26:13 +0000 2024,0,IKN: IBUKOTA KORUPTOR NEPOTISME MK: MAHKAMAH KAKAK MA: MAHKAMAH ADIK TAPERA: TAMBAHAN PENDERITAAN RAKYAT KENAPA SEMUANYA BISA PAS GITU YA???,1.80201e+18,,,in,Iphone 12,0,0,0,https://x.com/peachofgirl/status/1802014758943764944,1.12013e+18,peachofgirl,ikn ibukota koruptor nepotisme mk mahkamah kakak ma mahkamah adik tapera tambah derita rakyat pas gitu,16,102,6.38,"icon of the capital city of corruption, nepotism, the court is the elder brother, the court is the younger brother, tapera adds to the people's suffering at that time",negative,-1
560,1.80201e+18,Sat Jun 15 16:21:57 +0000 2024,0,Disaat panasnya tapera sekarang digodok lagi kebijakan blokir x. Diantara kebijakan pemerintah yg unlogic semakin jelas bahwa pemerintah ini bobroknya ugal ugalan #tolakblokirx,1.80201e+18,,,in,,0,0,0,https://x.com/kenziealhanan/status/1802013686204436702,1.78342e+18,kenziealhanan,saat panas tapera godok bijak blokir x bijak perintah unlogic perintah bobrok ugal ugalan tolakblokirx,15,102,6.8,when it's hot tapera boil wise block x wise command unlogic command rotten reckless reject block x,negative,-1
561,1.80178e+18,Sat Jun 15 16:17:25 +0000 2024,0,@T0M5helby Dimasukkan ke Kas Tapera ya Pak !!!,1.80201e+18,,T0M5helby,in,Jakarta Indonesia,0,0,0,https://x.com/farimanwhk/status/1802012546351964343,28821213.0,farimanwhk,tmhelby masuk kas tapera,4,24,6.0,tmhelby enters tapera cash,negative,-1
562,1.802e+18,Sat Jun 15 15:40:43 +0000 2024,0,BLOK INI BLOK ITUU LAH APAAA!!!? BLOK TA PENGAJUAN TAPERA... #qgbacotsantuy,1.802e+18,,,in,,0,0,0,https://x.com/Mhdfrz11/status/1802003311132107040,1.33441e+18,Mhdfrz11,blok blok ituu apaaa blok ta aju tapera qgbacotsantuy,9,53,5.89,block block what block ta aju tapera qgbacotsantuy,negative,-1
563,1.80195e+18,Sat Jun 15 15:39:22 +0000 2024,0,@0tk0il tibatan di tempel kertas tagihan #tapera https://t.co/Nce2Wh7u5Y,1.802e+18,https://pbs.twimg.com/media/GQIADMEbsAAwQqW.jpg,0tk0il,in,,0,0,0,https://x.com/DoyanMusik4/status/1802002971720352046,1.27585e+18,DoyanMusik4,tkil tibatan tempel kertas tagih tapera,6,39,6.5,Tkil suddenly stick to tapera bill paper,negative,-1
564,1.802e+18,Sat Jun 15 15:38:33 +0000 2024,1,Jenis korupsi di Indonesia Banyak jenisnya -Uang Tentara (Asabri) -Uang komunikasi (Menkominfo) -Uang Pertanian (Mentan) -Uang Tambang (Timah) -Uang Emas (Antam) -Uang Bansos -Uang Covid -Uang Alkes -Uang Alquran -Uang Haji -Uang KTP Silakan tambahin Mungkin nanti Tapera,1.802e+18,,,in,,0,0,0,https://x.com/ota_bibar2/status/1802002763586720116,1.60362e+18,ota_bibar2,jenis korupsi indonesia jenis uang tentara asabri uang komunikasi menkominfo uang tani tan uang tambang timah uang emas antam uang bansos uang covid uang alkes uang alquran uang haji uang ktp sila tambahin tapera,34,212,6.24,types of corruption in indonesia types of money army asabri money communication minister of communication and information money farmer tan money tin mining money antam gold money social assistance money covid money medical equipment money quran money hajj money ktp money please add tapera,positive,1
565,1.802e+18,Sat Jun 15 15:37:37 +0000 2024,1,Kemungkinannya kecil sih Twitter diblokir. Itu cuma pengalihan isu² yang lagi mencuat: UKT Tapera IKN. Kenapa kemungkinannya kecil? Ya kalian bisa liat sendiri pemerenta masih butuh Twitter buat data mining doktrin propaganda dan pencitraan.,1.802e+18,,,in,21,0,0,0,https://x.com/cumaalterego/status/1802002529880055922,1.34642e+18,cumaalterego,twitter blokir alih isu cuat ukt tapera ikn liat renta butuh twitter data mining doktrin propaganda citra,17,105,6.18,twitter block divert issue emerges ukt tapera icon see rent need twitter data mining doctrine propaganda image,negative,-1
566,1.80159e+18,Sat Jun 15 15:37:33 +0000 2024,0,@enjiehhhh kalo ngandelin gaji guru mh pake tapera juga 3 generasi masi kehutangan buat lunasin. tp gapapa rezeki ga ada yg tau. sugan besok tiba jd influencer ibu pemilik yayasan atau dapet jodoh mapan yg kerjanya di kedubes #bismillahpercayakepadatakdirAllah ,1.802e+18,,enjiehhhh,in,,0,1,0,https://x.com/hereisannabae/status/1802002515346825639,1.13141e+18,hereisannabae,enjiehhhh ngandelin gaji guru pakai tapera generasi hutang lunasin gapapa rezeki sugan besok influencer milik yayasan dapet jodoh mapan kerja dubes bismillahpercayakepadatakdirallah,22,181,8.23,"enjiehhhh relying on teacher salaries using tapera, the debt generation is paid off, it's okay, Sugan's fortune tomorrow, the foundation's influencer will get a stable partner, work as an ambassador, bismillah, believe in destiny, Allah",positive,1
567,1.80199e+18,Sat Jun 15 15:36:55 +0000 2024,0,@iiitsdey @fitryeong_v321 Potong tapera sisa gaji 10rb,1.802e+18,,iiitsdey,in,imagination ,0,1,0,https://x.com/haidarsoesanto/status/1802002353090175175,1.16873e+18,haidarsoesanto,iiitsdey fitryeongv potong tapera sisa gaji rb,7,46,6.57,iiitsdey fitryeongv cut tapera remaining salary rb,negative,-1
568,1.802e+18,Sat Jun 15 15:36:43 +0000 2024,0,bjir kyk capek nyari kerja tl males bgt nanti klo di terima gajinya dipotong tapera. gamau bjir ️ mana sih demokrasinya katanya dr rakyat oleh untuk rakyat tp yg didengerin keluarga joko sama antek2nya doang tuh. lu mah enak gaperlu biayain bapak lu kan presiden,1.802e+18,,,in,,0,0,0,https://x.com/fushimigume/status/1802002305597976983,1.28052e+18,fushimigume,bjir kyk capek nyari kerja tl males banget terima gaji potong tapera gamau bjir demokrasi dr rakyat rakyat didengerin keluarga joko antek doang lu mah enak gaperlu biayain lu presiden,30,183,6.1,"It's like I'm tired of looking for work but I'm too lazy to take a salary cut, I don't think I'm going to bjir democracy from the people, the people are listened to by Joko's minion family, you're just fine, no need to pay for it, you're the president",negative,-1
569,1.80191e+18,Sat Jun 15 15:32:52 +0000 2024,2,@Aryprasetyo85 @jokowi @03__nakula @_memoryusang @__AnakKolong @Miduk17 @Muhayya__ @BiLLRaY2019 @serakyut Buzzernya msh percaya dan bela tapera bos,1.802e+18,,Aryprasetyo85,in,,0,0,0,https://x.com/FerroBudhi/status/1802001333198995619,1.71308e+18,FerroBudhi,aryprasetyo jokowi nakula memoryusang anakkolong miduk muhayya billray serakyut buzzernya percaya bela tapera bos,14,113,8.07,aryprasetyo jokowi nakula memoriusang anakkolong miduk muhayya billray raspy buzzer believe in defending tapera boss,negative,-1
570,1.80199e+18,Sat Jun 15 15:32:20 +0000 2024,0,@iiitsdey @fitryeong_v321 Tapera,1.802e+18,,iiitsdey,in,imagination ,0,1,0,https://x.com/haidarsoesanto/status/1802001202873553349,1.16873e+18,haidarsoesanto,iiitsdey fitryeongv tapera,3,26,8.67,iiitsdey fitryeongv tapera,negative,-1
571,1.802e+18,Sat Jun 15 15:31:31 +0000 2024,0,@riradeya tapera utk nutup defisit apbn+tak ada batasan umur kepala daerah syap aselole,1.802e+18,,riradeya,in,blue spring ✿⁠ ,0,1,0,https://x.com/soobieline/status/1802000995330736311,1.76819e+18,soobieline,riradeya tapera nutup defisit apbntak batas umur kepala daerah syap aselole,11,75,6.82,Riradeya Tapera covers the APBNTA deficit and the age limit for the Syap Aselole regional head,negative,-1
572,1.80194e+18,Sat Jun 15 15:30:53 +0000 2024,0,@cingreborn Mau bacot aja dipersulit #tolakblokirx ga ckup uu ite ? Tapera ? Pajak bonus thr ? Bpjs ?,1.802e+18,,cingreborn,in,,0,0,0,https://x.com/Jasacurhat30/status/1802000836752724465,1.46458e+18,Jasacurhat30,cingreborn bacot sulit tolakblokirx ckup uu ite tapera pajak bonus thr bpjs,12,75,6.25,cingreborn babble hard to reject blocking enough UU IT tapera tax bonus THR BPJS,negative,-1
573,1.802e+18,Sat Jun 15 15:30:41 +0000 2024,0,1. Korban judol dikasis bansos 2. Twitter/X bakalan diblokir 3. Tapera wajib paksa ikutan 4. KIA cuti maks 6 bulan Abis ini apalagi?,1.802e+18,,,in,Double U,0,0,0,https://x.com/Onlyd_x/status/1802000784261099974,1.26815e+18,Onlyd_x,korban judol kas bansos twitterx blokir tapera wajib paksa ikut kia cuti maks habis,14,83,5.93,victims of social assistance cash judol twitterx block tapera mandatory forced to join kia leave max finished,negative,-1
574,1.802e+18,Sat Jun 15 15:26:54 +0000 2024,0,@Awichans Tapi kan tabungan untuk healingnya di potong tapera,1.802e+18,,Awichans,in,pengennya tetanggan,0,0,0,https://x.com/BugisKingdom/status/1801999834737696990,1.17412e+18,BugisKingdom,awichans tabung healingnya potong tapera,5,40,8.0,awichans healing tube cut tapera,negative,-1
575,1.80199e+18,Sat Jun 15 15:25:02 +0000 2024,0,@hrdbacot Lg milih rumah idaman hasil tapera besok,1.802e+18,,hrdbacot,in,"Kota Yogyakarta, Yogyakarta",0,0,0,https://x.com/txtdarimeeeong/status/1801999363587313797,1.15987e+18,txtdarimeeeong,hrdbacot lg milih rumah idam hasil tapera besok,8,47,5.88,hrdbacot is choosing his dream house from tapera tomorrow,positive,1
576,1.802e+18,Sat Jun 15 15:23:28 +0000 2024,0,Bner2 g habis pkir sm pemerintah. Drdl gapernah mau ngikutin (debat capres gpernah nonton etc) tp skrng gila zhalim bngt kek tuh anak presiden seenaknya TAPERA SMUANYA dan mreka tuh TERANG2AN kek seakan rakyat bisa apa sih skrng lg kominfo otak minimal dipake blokir judol sn,1.802e+18,,,in,,0,0,0,https://x.com/rinsowangiy/status/1801998969138233795,1.51238e+18,rinsowangiy,g habis pkir perintah drdl gapernah ikut debat capres gpernah nonton etc gila zhalim bngt kek anak presiden tapera smuanya terang kek akan rakyat lg kominfo otak minimal dipake blokir judol sn,32,192,6.0,"I can't believe the DRDL's order, never participated in the presidential debate, never watched it, etc., crazy, so cruel, like the son of the president of Tapera, everything is clear, like the people, Kominfo, at least use your brain to block people, judge people",negative,-1
577,1.802e+18,Sat Jun 15 15:23:02 +0000 2024,1,Ada gila-gilanya nih berita seharian. X mau di block pemerintah tapera nilai currency USD naik pindah negara layoff besar-besaran wacana presiden mau utang. Sama 1 lagi judol.,1.802e+18,,,in,,0,0,0,https://x.com/araissantx/status/1801998862242263427,1.45958e+18,araissantx,gilagilanya berita hari x block perintah tapera nilai currency usd pindah negara layoff besarbesaran wacana presiden utang judol,18,128,7.11,crazy news day x block tapera order usd currency value change country massive layoff discourse president debt judol,negative,-1
578,1.80189e+18,Sat Jun 15 15:21:35 +0000 2024,5,@T0M5helby Kalau elon jadi warga negara Indonesia dan diwajibkan bayar Tapera 3% karena gak punya rumah dia bakal bayar 27 21 T.,1.802e+18,,T0M5helby,in,"Jewish autonomous district, Ru",0,1,0,https://x.com/EDH012/status/1801998495924236513,7.76049e+17,EDH012,tmhelby elon warga negara indonesia wajib bayar tapera rumah bayar,10,66,6.6,tmhelby elon Indonesian citizens are required to pay house tax,negative,-1
579,1.80194e+18,Sat Jun 15 15:16:51 +0000 2024,0,@cingreborn Bentar bentar gua kok curiga mereka sengaja menghembuskan isu ini kayaknya buat pengalihan isu yang lain ya? Kaya pengesahan tapera misal??? Curiga ga sih kalian??,1.802e+18,,cingreborn,in,Jakarta,0,0,0,https://x.com/cupang_fish/status/1801997304045719659,9.57675e+17,cupang_fish,cingreborn bentar bentar gua curiga sengaja hembus isu kayak alih isu kaya kesah tapera curiga,15,94,6.27,"Cingreborn hang on for a moment, I suspect that I'm deliberately blowing up an issue like changing an issue like Tapera's suspicions",positive,1
580,1.802e+18,Sat Jun 15 15:15:22 +0000 2024,0,Ovt gimana gua lulus nanti nyari kerja aja susah kalo kerja gajinya dipotong buat tapera masa harus ngandelin duit ortu sampe jebot,1.802e+18,,,in,mostly harsh. MDNI,0,0,0,https://x.com/Fehlints/status/1801996930631020695,1.5992e+18,Fehlints,ovt gimana gua lulus nyari kerja susah kerja gaji potong tapera ngandelin duit ortu jebot,15,89,5.93,ovt how do I pass looking for a job it's hard to work with a cut salary tapera hanging on to my parents' money,negative,-1
581,1.802e+18,Sat Jun 15 15:15:13 +0000 2024,0,Org yg udah punya cicilan rumah gausah ada tapera ya https://t.co/ahpBqlKw04,1.802e+18,https://pbs.twimg.com/media/GQH6nvObEAA2IED.jpg,,in,"Garut, Indonesia",0,0,0,https://x.com/puuplicenemy/status/1801996891800182980,778485054.0,puuplicenemy,orang cicil rumah gausah tapera,5,31,6.2,people who pay installments for their house don't need tapera,negative,-1
582,1.802e+18,Sat Jun 15 15:13:51 +0000 2024,4,gue mah klo gk setuju trus slekk!! gitu maupun menteri dr Jokowi tetap ae gue ributin kemaren sandi 40% gktau miscom atau gmn tp keknya pak Jokowi kaget setinggi itu tbtb pajak hiburan akhirnya~~ ni tapera jg gk setuju melibatkan bbrp kementerian.. semoga aja gk jd,1.802e+18,,,in,my acc my rules,0,0,0,https://x.com/AaronDVankov/status/1801996548571877732,1.74828e+18,AaronDVankov,gue mah gk tuju slekk gitu menteri dr jokowi ae gue ributin kemaren sandi gktau miscom gmn kek jokowi kaget tbtb pajak hibur ni tapera jg gk tuju libat menteri moga gk,32,167,5.22,"I'm not going to talk to you like that, Minister Dr Jokowi, I made a fuss about it yesterday, I don't know what's wrong with Jokowi, I'm surprised tbt, the entertainment tax is not Tapera, but I'm not going to get involved with the minister, I hope not.",positive,1
583,1.802e+18,Sat Jun 15 15:13:43 +0000 2024,0,Bapak kominfo bilang aja kalo takut kasus2 gede yg lain kebongkar gara2 warga x wkwk Lagian urusin judol dulu lah pak urusin orang2nya. Jgn malah yg judol dapet bantuan. Mana pakenya tapera lagi udah miskin tambah dimiskinkan negara Kocak bgt #tolakblokirx,1.802e+18,,,in,,0,0,0,https://x.com/cachaa633/status/1801996516975890631,1.79198e+18,cachaa633,kominfo takut gede bongkar gara warga x wkwk urusin judol urusin orang judol dapet bantu pakenya tapera miskin miskin negara kocak banget tolakblokirx,23,150,6.52,Kominfo is afraid of being demolished because of the residents,negative,-1
584,1.80184e+18,Sat Jun 15 15:09:57 +0000 2024,0,@_iamrobot_ gpp bang ngopi aja terus kan bisa nabung tapera,1.802e+18,,_iamrobot_,in,,0,0,0,https://x.com/rstuvwxwhyz/status/1801995566521696266,1.73672e+18,rstuvwxwhyz,iamrobot gpp bang ngopi nabung tapera,6,37,6.17,"iamrobot doesn't matter if you drink coffee, save tapera",positive,1
585,1.802e+18,Sat Jun 15 15:09:02 +0000 2024,1,ukt naik dan tapera tidak sebanding dengan di blokirnya x untuk membuat ingin pindah negara,1.802e+18,,,in,he/him | fan account,0,0,0,https://x.com/nevrrlnd/status/1801995336711540897,1.42933e+18,nevrrlnd,ukt tapera banding blokir x pindah negara,7,41,5.86,tapera ukt appeal blocked x move country,negative,-1
586,1.80199e+18,Sat Jun 15 15:07:31 +0000 2024,0,pak @budimuni98 @kemkominfo . Jadi kapan X diblokir nya nih? Atau mau ditunda dulu kek Tapera dan UKT ? cc : @elonmusk @jokowi https://t.co/zIgSv9T5rE,1.80199e+18,https://pbs.twimg.com/media/GQH43MsacAEIPmA.jpg,,in,Jakarta Capital Region,0,0,0,https://x.com/surupsrengenge/status/1801994955575210014,1.10728e+18,surupsrengenge,budimuni kemkominfo x blokir tunda kek tapera ukt cc elonmusk jokowi,11,68,6.18,budimuni kemkominfo x block delay kek tapera ukt cc elonmusk jokowi,negative,-1
587,1.80199e+18,Sat Jun 15 15:07:25 +0000 2024,0,Ini kita bayar pajak terus mau tapera katanya minjem untuk apbn hasil nya malah begini ? Hidup lah Indonesia rayaaa,1.80199e+18,,,in,"North Sumatra, Indonesia",0,0,0,https://x.com/jisookimjichuu/status/1801994930963030296,1.22457e+18,jisookimjichuu,bayar pajak tapera minjem apbn hasil hidup indonesia rayaaa,9,59,6.56,Pay tapera tax borrow APBN income from Indonesia Rayaaa,negative,-1
588,1.80157e+18,Sat Jun 15 15:05:47 +0000 2024,0,@narkosun Tenang.. ada Tapera.,1.80199e+18,,narkosun,in,"Bogor, Jawa Barat",0,0,0,https://x.com/DwiPakerti/status/1801994519006834722,379195412.0,DwiPakerti,narkosun tenang tapera,3,22,7.33,narkosun calm tapera,positive,1
589,1.80164e+18,Sat Jun 15 15:04:31 +0000 2024,0,@sosmedkeras awas bayar tapera dek,1.80199e+18,,sosmedkeras,in,nominist,0,0,0,https://x.com/inicacaayaa/status/1801994200675922127,1.22266e+18,inicacaayaa,sosmedkeras awas bayar tapera dek,5,33,6.6,"social media watch out for paying tapera, bro",negative,-1
590,1.80164e+18,Sat Jun 15 15:03:36 +0000 2024,5,@sosmedkeras mendingan cepet drpd keduluan kena tapera.. wkwkwk,1.80199e+18,,sosmedkeras,in,,0,0,0,https://x.com/SteadyZuki/status/1801993970270265821,1.37986e+18,SteadyZuki,sosmedkeras mending cepet drpd keduluan kena tapera wkwkwk,8,58,7.25,Sosmedhard is better off quickly than getting hit first hahaha,positive,1
591,1.80199e+18,Sat Jun 15 15:02:12 +0000 2024,0,@uchuuingmyway ngemis job di ln aja deh ga sanggup gaji dipotong tapera,1.80199e+18,,uchuuingmyway,in,,0,1,0,https://x.com/damnn4f/status/1801993619437748513,1.73416e+18,damnn4f,uchuuingmyway ngemis job ln deh sanggup gaji potong tapera,9,58,6.44,"uchuuingmyway begging for a job, I can afford to cut my salary from Tapera",negative,-1
